# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Jun 26 12:15:36 2024
#
# User preference: *
#
# COLUMN kepid:          KepID
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_ror:        Planet-Star Radius Ratio
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_sma:        Orbit Semi-Major Axis [au]
# COLUMN koi_incl:       Inclination [deg]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
#
loc_rowid,kepid,koi_disposition,koi_period,koi_duration,koi_depth,koi_ror,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_steff,koi_srad,koi_smass
7555,7908367,CONFIRMED,6.651318900,2.13500,1.0584e+03,0.029092,4.81,0.0678,89.85,1095.0,340.06,5254.00,1.5140,0.9370
7556,7940533,FALSE POSITIVE,3.905532605,6.80910,7.3081e+04,0.245249,21.37,0.0453,89.98,1017.0,253.21,5495.00,0.7980,0.8120
7557,4142847,CONFIRMED,210.631486000,8.41900,1.6578e+03,0.038919,3.23,0.6477,89.76,234.0,0.71,4895.00,0.7590,0.8170
7558,9221517,CANDIDATE,455.274050000,2.40000,3.6600e+02,0.017190,1.54,1.1097,89.95,196.0,0.35,5178.00,0.8180,0.8790
7559,11623629,CANDIDATE,117.761000000,3.45400,5.3900e+01,0.006687,0.62,0.4503,89.95,337.0,3.06,5564.00,0.8500,0.8770
7560,10730703,CANDIDATE,46.331703000,4.51400,2.9990e+02,0.015637,1.39,0.2441,89.95,441.0,8.98,5477.00,0.8150,0.9070
7561,4665571,CONFIRMED,0.766691517,1.26380,2.4400e+02,0.014221,1.22,0.0150,84.94,1541.0,1334.22,4821.00,0.7880,0.7650
7562,6364215,FALSE POSITIVE,5.243852800,10.53900,1.3580e+02,0.011058,1.11,0.0585,79.60,1016.0,251.99,5815.00,0.9180,0.9740
7563,7047363,FALSE POSITIVE,93.627325100,1.92000,,,,,,,,,,
7564,7289317,CANDIDATE,7.193119300,2.93500,1.2560e+02,0.010194,1.12,0.0712,89.06,916.0,166.30,5518.00,1.0080,0.9320
7565,9714358,FALSE POSITIVE,6.474202359,3.35989,2.0349e+05,0.425013,28.96,0.0578,88.71,717.0,62.47,4947.00,0.6240,0.6140
7566,9851123,FALSE POSITIVE,8.480304800,7.53480,2.6729e+03,0.046587,4.13,0.0786,89.83,777.0,86.01,5478.00,0.8120,0.9060
7567,9966115,FALSE POSITIVE,8.947426242,4.89701,8.5995e+04,0.278950,45.87,0.0892,88.19,1141.0,401.11,6297.00,1.5060,1.1800
7568,10026458,FALSE POSITIVE,9.934437950,8.09800,2.7500e+03,0.326094,35.54,0.0936,71.46,830.0,112.23,5763.00,0.9980,1.1070
7569,10139305,FALSE POSITIVE,2.173552528,1.61070,3.0260e+03,0.362481,23.51,0.0276,73.25,1025.0,260.75,5008.00,0.5940,0.5920
7570,7375348,CANDIDATE,47.743950900,2.99000,9.6900e+01,0.012349,1.74,0.2691,88.26,575.0,25.84,5949.00,1.2920,1.1400
7571,1432789,CANDIDATE,4.578343670,3.98700,1.4070e+02,0.010812,1.44,0.0546,88.47,1206.0,499.41,5782.00,1.2200,1.0350
7572,10288922,FALSE POSITIVE,10.157715971,2.95260,9.5201e+03,0.392589,42.27,0.0946,85.20,853.0,125.42,5993.00,0.9860,1.0930
7573,12266636,CANDIDATE,12.654896000,4.32500,1.0060e+02,0.009121,1.02,0.1054,89.98,801.0,97.41,5833.00,1.0220,0.9740
7574,7974634,CANDIDATE,131.258668000,4.89000,1.5300e+02,0.011652,1.59,0.5376,89.95,433.0,8.31,6443.00,1.2480,1.1980
7575,8182107,CANDIDATE,92.552007000,2.13500,2.8260e+02,0.015755,2.10,0.4134,89.90,440.0,8.87,5808.00,1.2200,1.0970
7576,7974634,CANDIDATE,75.072964000,9.21000,7.4300e+01,0.007983,1.09,0.3704,89.95,522.0,17.51,6443.00,1.2480,1.1980
7577,7974634,FALSE POSITIVE,404.701927000,3.98100,2.3620e+02,0.014234,1.94,1.1388,89.95,298.0,1.85,6443.00,1.2480,1.1980
7578,8043882,FALSE POSITIVE,0.779609509,4.01300,8.8500e+01,0.009123,1.07,0.0165,60.63,2097.0,4557.44,5899.00,1.0700,0.9790
7579,8058507,FALSE POSITIVE,15.805296280,1.56000,,,,,,,,,,
7580,8095099,FALSE POSITIVE,2.103239235,7.08365,3.1493e+05,0.608805,64.15,0.0321,79.90,1470.0,1100.91,6074.00,0.9650,0.9920
7581,8163784,CANDIDATE,31.813489200,1.42200,2.3420e+02,0.013972,1.18,0.1860,89.95,496.0,14.31,5505.00,0.7760,0.8480
7582,2305866,CANDIDATE,115.230655000,17.73500,1.6440e+02,0.014633,4.02,0.5311,86.94,632.0,37.80,6585.00,2.5170,1.5020
7583,12206313,CONFIRMED,184.262741000,11.94000,2.9220e+02,0.018261,2.57,0.6503,89.15,380.0,4.93,6115.00,1.2910,1.0770
7584,5184911,CANDIDATE,106.259760000,6.10100,3.5400e+02,0.016656,1.50,0.4071,89.91,303.0,1.99,4827.00,0.8230,0.7960
7585,6436029,CANDIDATE,505.462916000,10.12700,1.7240e+03,0.038043,3.46,1.1528,89.92,181.0,0.25,4817.00,0.8330,0.8000
7586,7767162,CANDIDATE,274.743032000,9.13700,3.0900e+02,0.016394,2.16,0.8478,89.95,330.0,2.82,6277.00,1.2070,1.0730
7587,9478990,CANDIDATE,360.477635000,4.33200,6.0400e+02,71.862778,11943.80,1.0133,85.37,339.0,3.11,6266.00,1.5220,1.0660
7588,10793172,CANDIDATE,18.081142900,4.44000,7.1200e+01,0.008065,0.75,0.1326,88.81,638.0,39.18,5693.00,0.8560,0.9500
7589,10122538,CONFIRMED,20.956998500,3.49300,1.9179e+03,0.038688,2.38,0.1260,89.86,363.0,4.11,3891.00,0.5640,0.6050
7590,10659313,FALSE POSITIVE,15.249335907,3.82224,3.4565e+04,0.353651,45.92,0.1231,87.53,875.0,138.77,6385.00,1.1890,1.0620
7591,10710755,FALSE POSITIVE,4.816610903,3.82353,8.0226e+04,0.264897,26.15,0.0536,87.85,1050.0,287.30,5796.00,0.9040,0.8850
7592,10727668,FALSE POSITIVE,2.305903447,3.38280,2.3269e+04,0.143473,39.04,0.0460,89.98,3147.0,23214.46,9696.00,2.4920,2.4440
7593,10735519,FALSE POSITIVE,1.814128042,3.06460,2.0636e+03,0.303130,426.98,0.0410,54.32,3773.0,47891.79,4822.00,12.8990,2.7850
7594,8197767,FALSE POSITIVE,1.247121237,9.36300,9.6670e+02,0.258652,18.39,0.0195,16.26,1237.0,552.82,4852.00,0.6510,0.6340
7595,10935310,FALSE POSITIVE,4.128795314,2.77100,1.5487e+05,0.439667,52.00,0.0482,86.99,1244.0,565.91,5949.00,1.0830,0.8760
7596,11021252,FALSE POSITIVE,3.269176601,2.72330,5.9095e+04,1.485100,164.61,0.0441,78.42,1349.0,781.57,6372.00,1.0150,1.0660
7597,11404644,CANDIDATE,5.902596818,5.57110,5.4894e+04,0.215997,25.80,0.0645,89.02,1123.0,376.53,6184.00,1.0940,1.0220
7598,11408935,FALSE POSITIVE,15.995094054,8.45037,4.4315e+04,0.194457,17.09,0.1194,89.08,676.0,49.26,5899.00,0.8050,0.8890
7599,8165617,CANDIDATE,214.013044000,7.87000,1.2320e+02,0.010275,1.54,0.7579,89.95,397.0,5.89,6698.00,1.3700,1.2730
7600,8181016,FALSE POSITIVE,0.709142320,1.93600,2.5600e+03,0.096073,7.27,0.0136,50.42,1685.0,1903.76,5350.00,0.6930,0.6630
7601,8197761,FALSE POSITIVE,9.868695890,2.87600,5.9150e+03,0.115642,21.68,0.1004,85.92,1332.0,743.72,7301.00,1.7170,1.3840
7602,4840513,FALSE POSITIVE,66.344551220,3.64000,,,,,,,,,,
7603,8223568,CANDIDATE,143.096880000,17.74000,1.2500e+02,0.010343,1.48,0.5927,89.95,441.0,8.94,6725.00,1.3100,1.3540
7604,8223568,CANDIDATE,73.456757300,2.74000,,,,,,,,,,
7605,8265156,FALSE POSITIVE,0.978362973,1.20600,3.7100e+01,0.005708,1.04,0.0219,87.47,2772.0,13948.03,7193.00,1.6710,1.4600
7606,8355178,CANDIDATE,13.032730100,3.90200,2.4230e+02,0.015088,1.64,0.1109,88.03,809.0,101.40,6122.00,0.9960,1.0700
7607,10122538,CONFIRMED,37.633386800,4.49000,1.6617e+03,0.036590,2.25,0.1861,89.69,299.0,1.88,3891.00,0.5640,0.6050
7608,4770174,CANDIDATE,31.953367900,8.42400,1.0610e+02,0.010307,1.65,0.2167,87.65,725.0,65.15,6313.00,1.4670,1.3250
7609,9838804,CANDIDATE,458.167540000,6.97000,6.8300e+02,0.023647,2.11,1.1212,89.95,208.0,0.45,5536.00,0.8160,0.8950
7610,9020114,CANDIDATE,67.876660500,2.59800,3.8920e+02,0.018053,1.92,0.3322,89.95,455.0,10.11,6018.00,0.9750,1.0580
7611,6609270,FALSE POSITIVE,15.036777600,3.04200,5.0350e+02,0.142852,8.02,0.0960,83.34,381.0,4.96,3729.00,0.5140,0.5200
7612,7983117,CANDIDATE,25.090157400,8.27300,3.7700e+01,0.006937,1.35,0.1746,83.86,852.0,124.33,6033.00,1.7880,1.1270
7613,11125797,CONFIRMED,12.253843480,2.37300,1.4770e+02,0.011217,1.00,0.1016,89.30,678.0,50.05,5413.00,0.8200,0.9310
7614,9966219,CANDIDATE,326.670800000,10.84000,3.8640e+02,0.018788,2.20,0.9045,89.95,283.0,1.52,5896.00,1.0720,0.9240
7615,11974540,CANDIDATE,143.211093620,2.71000,,,,,,,,,,
7616,7219825,CANDIDATE,362.978280000,14.08300,2.6060e+02,0.014788,1.96,1.0009,89.98,296.0,1.81,6086.00,1.2160,1.0130
7617,9958962,CANDIDATE,240.192808000,9.72000,6.0580e+02,0.025124,2.68,0.7718,89.60,298.0,1.86,6004.00,0.9770,1.0610
7618,11519226,FALSE POSITIVE,22.161271780,3.69900,5.2590e+03,0.364388,69.44,0.1534,86.67,877.0,139.67,5893.00,1.7450,0.9790
7619,1718189,CANDIDATE,86.723653000,4.85200,2.4100e+02,0.014997,1.43,0.3799,89.64,391.0,5.50,5830.00,0.8760,0.9700
7620,11756821,FALSE POSITIVE,2.745121487,2.98450,1.4608e+04,0.132887,9.55,0.0341,80.58,893.0,150.25,4608.00,0.6580,0.7300
7621,11769146,FALSE POSITIVE,282.965653800,21.42590,4.6786e+05,0.683762,71.61,0.8568,89.85,280.0,1.45,5999.00,0.9590,1.0450
7622,11812199,FALSE POSITIVE,37.320309540,6.96160,4.3250e+03,0.360084,36.96,0.2209,86.05,538.0,19.77,5910.00,0.9400,1.0320
7623,8263187,CANDIDATE,36.566324000,4.83200,2.9430e+03,0.048923,15.41,0.2296,89.98,828.0,110.92,5294.00,2.8840,1.2060
7624,11826400,FALSE POSITIVE,5.889372452,4.94674,5.6841e+04,0.224521,50.78,0.0737,87.81,1695.0,1951.40,7249.00,2.0710,1.5370
7625,12010534,FALSE POSITIVE,2.581595167,4.91530,1.7113e+05,0.379057,40.94,0.0357,88.72,1328.0,735.27,5720.00,0.9890,0.9120
7626,2019477,CANDIDATE,20.573611300,11.22200,7.6000e+01,0.007808,3.86,0.1819,89.87,1197.0,484.82,5440.00,4.5240,1.8940
7627,7116117,FALSE POSITIVE,0.566801886,5.73300,5.9000e+00,0.002284,0.54,0.0163,68.75,3862.0,52564.19,7589.00,2.1690,1.8090
7628,7868092,FALSE POSITIVE,180.718090000,10.85000,3.1200e+01,0.005888,1.28,0.7526,89.38,546.0,20.98,7608.00,1.9910,1.7380
7629,3337061,FALSE POSITIVE,6.558370600,3.28600,1.3600e+02,0.222735,39.06,0.0717,63.14,1283.0,639.83,6144.00,1.6060,1.1400
7630,9826171,FALSE POSITIVE,434.391480000,13.02000,1.2030e+02,0.016734,1.59,1.0834,88.81,236.0,0.73,5971.00,0.8680,0.8980
7631,3936658,FALSE POSITIVE,71.157705400,4.85000,,,,,,,,,,
7632,4577484,FALSE POSITIVE,73.264170000,5.54000,3.8400e+01,0.005744,1.32,0.3543,89.95,584.0,27.47,5424.00,2.1100,1.1100
7633,4735826,CONFIRMED,11.322010400,5.86000,1.7100e+01,0.003795,0.91,0.1041,89.38,1215.0,515.77,6003.00,2.1930,1.1730
7634,5005618,FALSE POSITIVE,681.936310200,7.94066,1.8653e+05,0.544292,61.52,1.5393,89.95,220.0,0.56,6095.00,1.0350,1.0410
7635,4663658,FALSE POSITIVE,0.705891195,5.28100,1.5000e+01,0.003731,1.00,0.0214,63.82,4884.0,134291.26,10346.00,2.4490,2.6090
7636,10467815,FALSE POSITIVE,377.889090000,9.25900,9.2800e+01,0.009020,3.17,1.3905,89.95,606.0,31.87,9030.00,3.2180,2.5050
7637,10847721,FALSE POSITIVE,199.216380000,9.23000,6.2500e+01,0.007525,2.36,0.8893,89.95,706.0,58.73,8914.00,2.8670,2.3570
7638,10118942,FALSE POSITIVE,121.707470000,1.37000,9.8200e+01,0.012163,3.02,0.5322,89.95,580.0,26.67,6362.00,2.2700,1.3600
7639,9471539,FALSE POSITIVE,273.528359000,22.34600,4.0850e+02,0.379729,115.40,1.0301,85.94,557.0,22.75,7682.00,2.7830,1.9490
7640,5482603,FALSE POSITIVE,3.882589050,2.74100,5.7800e+01,0.007177,0.78,0.0484,86.53,1158.0,426.41,5780.00,1.0000,1.0000
7641,2305819,FALSE POSITIVE,135.571860000,9.94000,4.1200e+01,0.005943,0.83,0.4754,89.95,439.0,8.77,6070.00,1.2770,0.7780
7642,9518710,CANDIDATE,0.954388314,6.26000,5.7200e+01,0.007467,2.27,0.0233,50.94,3406.0,31694.26,7056.00,2.7850,1.8360
7643,10284575,FALSE POSITIVE,173.069290000,12.84000,5.7670e+02,0.152586,30.29,0.7005,87.66,518.0,17.08,7296.00,1.8180,1.5260
7644,3342952,FALSE POSITIVE,1.039046871,1.68900,2.4400e+01,0.004495,0.48,0.0195,88.84,1774.0,2348.45,5689.00,0.9760,0.9180
7645,10338624,FALSE POSITIVE,0.607538435,5.54900,3.4900e+01,0.007279,1.34,0.0159,10.89,3219.0,25377.69,7076.00,1.6910,1.4670
7646,5307990,FALSE POSITIVE,0.987625130,1.12700,2.8600e+01,0.005150,1.14,0.0253,84.48,3728.0,45704.50,9456.00,2.0220,2.2130
7647,2142501,FALSE POSITIVE,113.070757400,9.03000,,,,,,,,,,
7648,2713018,FALSE POSITIVE,66.713573000,4.48700,6.3900e+01,0.007559,0.98,0.3394,89.95,555.0,22.47,6745.00,1.1820,1.1740
7649,8413968,FALSE POSITIVE,135.223193000,8.98900,5.6300e+01,0.006883,0.92,0.5234,89.95,417.0,7.18,6181.00,1.2270,1.0440
7650,9008103,FALSE POSITIVE,195.709385500,10.78000,,,,,,,,,,
7651,4376629,FALSE POSITIVE,27.677521200,2.51300,2.9390e+02,0.254797,23.04,0.1739,85.82,558.0,22.91,5797.00,0.8280,0.9160
7652,3958301,FALSE POSITIVE,35.234041300,11.87400,4.6550e+02,0.019987,2.21,0.2154,89.38,602.0,31.14,6295.00,1.0140,1.0730
7653,8211605,FALSE POSITIVE,20.979433800,3.76200,2.3882e+03,0.340387,24.76,0.1287,85.52,520.0,17.28,5182.00,0.6660,0.6460
7654,11098573,FALSE POSITIVE,15.693785500,5.14900,3.6770e+02,0.017540,1.99,0.1219,89.38,755.0,76.79,5868.00,1.0370,0.9780
7655,7289338,CANDIDATE,5.774511170,3.75200,1.5630e+02,0.011499,1.87,0.0648,88.21,1232.0,544.74,5821.00,1.4920,1.0880
7656,9837586,FALSE POSITIVE,20.733763010,5.80430,1.0460e+05,0.499783,54.58,0.1480,88.15,663.0,45.60,5780.00,1.0000,1.0000
7657,6021655,FALSE POSITIVE,63.571688000,6.01000,5.9100e+02,0.023873,2.14,0.3026,89.38,399.0,6.02,5504.00,0.8190,0.9180
7658,8308682,FALSE POSITIVE,338.200750000,15.23000,6.7820e+02,0.023523,2.08,0.9183,89.95,223.0,0.59,5381.00,0.8110,0.9030
7659,11442793,CONFIRMED,124.922516000,11.94200,4.9870e+02,0.025738,3.37,0.5036,88.33,407.0,6.45,5970.00,1.2000,1.0890
7660,3344427,FALSE POSITIVE,1.303570451,2.28163,3.3234e+05,0.601921,235.58,0.0225,85.28,2720.0,12920.56,4884.00,3.5840,0.8910
7661,6205481,FALSE POSITIVE,3.722772640,15.86900,1.1146e+03,0.303216,22.78,0.0426,24.64,945.0,188.82,5333.00,0.6880,0.7400
7662,4474637,FALSE POSITIVE,3.886730304,16.17230,3.7242e+05,0.563899,61.58,0.0485,90.00,1158.0,424.65,5780.00,1.0000,1.0000
7663,8435232,FALSE POSITIVE,49.574015400,63.19600,8.7729e+03,0.087107,5.01,0.2131,85.42,280.0,1.46,4040.00,0.5270,0.5250
7664,6462874,FALSE POSITIVE,10.423608210,5.40400,8.7830e+02,0.026364,1.67,0.0772,89.99,515.0,16.64,4260.00,0.5800,0.5650
7665,8218379,CANDIDATE,10.138469100,4.02600,9.2800e+01,0.008748,0.74,0.0872,89.37,723.0,64.55,5483.00,0.7790,0.8650
7666,11450414,CONFIRMED,85.517344000,9.33100,2.7020e+02,0.019208,3.04,0.3802,88.00,482.0,12.75,5592.00,1.4510,1.0000
7667,5217733,FALSE POSITIVE,161.252903100,24.37110,9.4008e+04,0.289251,59.07,0.7460,89.80,652.0,42.81,9341.00,1.8700,2.1280
7668,4150611,FALSE POSITIVE,0.761119678,1.43000,1.1120e+03,0.169655,27.81,0.0157,47.97,2977.0,18660.94,6911.00,1.5010,0.8970
7669,4150611,FALSE POSITIVE,94.212787000,14.48000,5.5654e+04,0.218937,35.89,0.3910,90.00,597.0,30.09,6911.00,1.5010,0.8970
7670,5706592,CANDIDATE,8.604085800,3.01000,8.7600e+01,0.008743,0.94,0.0836,88.81,947.0,189.96,6250.00,0.9860,1.0520
7671,5716244,FALSE POSITIVE,1.330333096,5.04500,6.1867e+04,0.245590,24.30,0.0236,72.35,1634.0,1691.25,5984.00,0.9060,0.9930
7672,5725851,FALSE POSITIVE,1.140133012,9.25100,2.2320e+02,0.194448,126.77,0.0274,9.92,4370.0,86385.22,6715.00,5.9700,2.1140
7673,5731312,FALSE POSITIVE,7.946367138,2.58667,2.7809e+05,0.575498,36.01,0.0647,88.92,629.0,36.92,4789.00,0.5730,0.5710
7674,5735878,FALSE POSITIVE,16.832079803,7.79748,4.8375e+04,0.203914,61.35,0.1376,89.36,1243.0,565.17,6300.00,2.7550,1.2230
7675,5736461,FALSE POSITIVE,7.346159047,6.59740,1.2181e+05,0.502820,44.48,0.0714,84.58,835.0,114.57,5616.00,0.8100,0.9050
7676,5737869,FALSE POSITIVE,26.240243800,3.02400,1.7400e+02,0.012164,1.16,0.1597,89.67,583.0,27.36,5649.00,0.8750,0.7870
7677,5771589,FALSE POSITIVE,10.738427243,2.35440,1.6842e+03,0.037816,6.96,0.0970,89.94,1137.0,394.40,6180.00,1.6860,1.0530
7678,8364232,CANDIDATE,65.415183000,4.22400,4.1710e+02,0.018514,1.31,0.2732,89.81,295.0,1.79,4348.00,0.6460,0.6360
7679,6670742,CANDIDATE,72.281980000,2.47800,1.2650e+03,0.033111,13.11,0.4318,89.95,984.0,221.28,7694.00,3.6270,2.0540
7680,6672229,FALSE POSITIVE,23.832382513,7.06068,2.7900e+05,0.584086,63.78,0.1642,88.98,623.0,35.58,5722.00,1.0000,1.0370
7681,6676725,FALSE POSITIVE,1.428766771,3.97530,9.2200e+01,0.008907,1.01,0.0256,82.39,1737.0,2157.42,6197.00,1.0350,1.0960
7682,6695622,FALSE POSITIVE,14.556742700,1.42100,1.8510e+02,0.012745,1.38,0.1192,89.38,783.0,89.02,6153.00,0.9930,1.0650
7683,6695889,FALSE POSITIVE,1.106560721,2.64151,2.5368e+05,0.499618,47.63,0.0206,83.36,1782.0,2382.70,6205.00,0.8730,0.9480
7684,6697716,FALSE POSITIVE,0.721624431,2.54242,1.5775e+05,0.520137,40.61,0.0139,73.16,1604.0,1560.97,5067.00,0.7150,0.6860
7685,6697976,CANDIDATE,371.709657090,4.65000,,,,,,,,,,
7686,6698670,FALSE POSITIVE,10.815890540,4.73495,4.5400e+04,0.197210,32.48,0.0978,89.39,1086.0,328.64,6269.00,1.5080,1.0650
7687,7541746,FALSE POSITIVE,4.174707200,11.13000,,,,,,,1914.16,,,
7688,7584778,FALSE POSITIVE,0.622303871,1.84000,8.0900e+01,0.008318,0.77,0.0129,82.34,2032.0,4050.15,5672.00,0.8530,0.7420
7689,7588436,FALSE POSITIVE,23.392406300,3.41600,6.2300e+01,0.007321,0.84,0.1607,89.38,701.0,57.23,6221.00,1.0500,1.0080
7690,7592529,CANDIDATE,75.906736000,11.64000,2.6900e+01,0.004771,0.63,0.3438,89.95,507.0,15.65,6140.00,1.2060,0.9410
7691,7592922,CANDIDATE,2.158889110,1.79100,1.0240e+02,0.009185,0.72,0.0302,88.59,1130.0,384.49,5269.00,0.7130,0.7900
7692,7597703,FALSE POSITIVE,4.608901433,8.73393,3.7855e+05,0.590973,48.72,0.0511,86.49,1007.0,242.90,5938.00,0.7550,0.8440
7693,7602351,CANDIDATE,17.580602600,4.17000,1.3880e+02,0.012611,1.87,0.1352,86.89,816.0,104.96,5839.00,1.3580,1.0630
7694,7605600,FALSE POSITIVE,3.326193904,2.08375,1.7847e+05,0.386166,14.72,0.0310,90.00,521.0,17.41,3520.00,0.3490,0.3580
7695,8312222,FALSE POSITIVE,12.823275455,5.32062,1.2199e+05,0.491022,44.29,0.1039,87.52,743.0,72.00,5973.00,0.8260,0.9070
7696,8314801,FALSE POSITIVE,37.183276326,14.09960,2.2120e+05,0.431208,55.00,0.2062,89.99,594.0,29.41,5657.00,1.1680,0.8460
7697,8316503,FALSE POSITIVE,5.065329723,4.90392,1.5561e+05,0.429764,60.35,0.0584,85.75,1315.0,705.60,6350.00,1.2860,1.0300
7698,8330575,FALSE POSITIVE,0.957079167,3.85011,4.8674e+04,0.453860,72.76,0.0194,57.88,2441.0,8421.62,6367.00,1.4680,1.0660
7699,8345358,FALSE POSITIVE,9.380632783,4.29500,6.5833e+04,0.468628,46.72,0.0872,86.25,846.0,120.99,5926.00,0.9130,1.0040
7700,8358008,FALSE POSITIVE,10.064687893,3.59854,1.0088e+04,0.391049,30.11,0.0801,84.27,679.0,50.11,5185.00,0.7050,0.6730
7701,8362974,CANDIDATE,2.717723230,3.22000,7.0300e+01,0.007496,0.72,0.0356,88.23,1123.0,375.05,5135.00,0.8740,0.8120
7702,8364119,FALSE POSITIVE,7.735910110,5.01919,3.1513e+05,0.605584,50.46,0.0722,87.99,806.0,99.92,5623.00,0.7630,0.8530
7703,9278021,FALSE POSITIVE,3.359470825,2.14715,2.7078e+03,0.338588,129.93,0.0506,74.63,2421.0,8125.70,6587.00,3.5140,1.5300
7704,9284741,FALSE POSITIVE,20.729255112,7.53677,3.4197e+05,0.615142,53.87,0.1340,88.96,567.0,24.47,5256.00,0.8020,0.7450
7705,9286728,FALSE POSITIVE,3.044597390,7.63800,6.6100e+01,0.007496,0.62,0.0386,82.41,1076.0,317.36,5525.00,0.7530,0.8430
7706,9291368,FALSE POSITIVE,3.796448299,11.59170,5.2288e+05,0.693192,232.39,0.0593,86.69,2577.0,10412.56,8117.00,3.0700,1.9220
7707,9291368,FALSE POSITIVE,3.796543670,11.40710,7.0781e+04,0.475282,159.34,0.0593,67.59,2577.0,10412.56,8117.00,3.0700,1.9220
7708,9291748,FALSE POSITIVE,15.926990634,11.51420,3.9423e+05,1.323478,93.94,0.1066,86.06,566.0,24.16,5191.00,0.6500,0.6350
7709,9301564,CANDIDATE,23.983052300,8.77000,8.3200e+01,0.008278,1.17,0.1582,89.74,718.0,62.83,5696.00,1.2920,0.9160
7710,9304561,FALSE POSITIVE,1.219049953,1.47700,5.3500e+01,0.006735,2.48,0.0249,89.38,2948.0,17862.90,5742.00,3.3740,1.3780
7711,9328852,FALSE POSITIVE,0.645851770,1.97644,3.0850e+05,1.010664,51.10,0.0115,75.01,1234.0,543.24,4399.00,0.4630,0.4800
7712,10089123,CANDIDATE,134.413808000,13.90700,2.0610e+02,0.013076,1.69,0.5468,89.95,391.0,5.51,6013.00,1.1870,1.2060
7713,10091257,FALSE POSITIVE,1.701923710,3.02710,4.9833e+04,0.291345,40.15,0.0287,77.20,1704.0,1993.63,5826.00,1.2620,1.0910
7714,10093664,FALSE POSITIVE,1.206939630,6.88100,2.0000e+01,0.004374,0.97,0.0263,56.54,2847.0,15568.09,7331.00,2.0410,1.6680
7715,10095512,FALSE POSITIVE,3.008602107,4.34296,1.2027e+05,0.501167,56.15,0.0403,81.30,1343.0,768.47,6033.00,1.0260,0.9610
7716,10098534,FALSE POSITIVE,41.811450000,2.20800,3.0200e+02,0.015824,1.40,0.2117,89.95,483.0,12.88,5593.00,0.8120,0.7230
7717,10129482,FALSE POSITIVE,0.846291334,1.79962,1.9019e+05,0.536261,30.80,0.0142,80.82,1243.0,562.86,4627.00,0.5260,0.5300
7718,10155080,FALSE POSITIVE,1.930451347,3.87956,5.3075e+04,0.460769,58.77,0.0327,72.70,1623.0,1637.68,6154.00,1.1680,1.2470
7719,10156064,FALSE POSITIVE,2.427967843,4.78470,1.2698e+05,0.516428,108.33,0.0423,78.34,2275.0,6328.22,7652.00,1.9210,1.7070
7720,8555967,CANDIDATE,347.976110000,16.77000,3.4130e+02,0.016926,1.62,0.9577,89.98,253.0,0.97,5995.00,0.8780,0.9640
7721,11198723,FALSE POSITIVE,6.840305932,4.32742,1.2493e+05,0.626114,62.08,0.0705,85.70,945.0,188.58,5970.00,0.9080,0.9960
7722,11199725,FALSE POSITIVE,1.032967155,1.17000,1.2730e+02,0.010249,21.22,0.0287,89.79,5990.0,304226.71,5283.00,18.9590,2.9480
7723,11200773,FALSE POSITIVE,2.489550708,2.84685,2.9839e+04,0.425743,36.91,0.0341,77.42,1281.0,636.43,6018.00,0.7940,0.8530
7724,11228612,FALSE POSITIVE,2.980479588,3.72527,3.7534e+05,0.616794,70.52,0.0399,87.10,1370.0,833.83,6065.00,1.0470,0.9540
7725,11232745,FALSE POSITIVE,4.817121820,2.45699,3.5756e+04,0.500440,43.45,0.0535,84.50,922.0,170.42,5419.00,0.7950,0.8850
7726,11233911,FALSE POSITIVE,2.479948394,5.72190,1.5068e+05,0.396857,35.62,0.0340,80.76,1169.0,441.85,5391.00,0.8220,0.8540
7727,11234677,FALSE POSITIVE,1.587426950,2.66475,7.6162e+04,0.277757,37.64,0.0280,81.58,1893.0,3023.98,6440.00,1.2410,1.1530
7728,11235323,FALSE POSITIVE,19.668404822,21.17640,3.5281e+05,0.548107,42.91,0.1255,90.00,555.0,22.36,5260.00,0.7170,0.6800
7729,3765917,CANDIDATE,11.818728800,4.01700,2.4900e+02,0.014436,2.09,0.1031,89.26,919.0,168.38,5803.00,1.3280,1.0460
7730,3547760,CANDIDATE,5.789019360,3.10200,1.1030e+02,0.009509,0.78,0.0565,89.38,849.0,122.75,5289.00,0.7480,0.7170
7731,8652360,FALSE POSITIVE,0.968065631,1.77200,9.2500e+01,0.009047,0.68,0.0174,81.92,1487.0,1157.58,5367.00,0.6870,0.7570
7732,5476671,FALSE POSITIVE,0.824181335,2.48640,2.2470e+02,0.188743,18.20,0.0168,22.31,1912.0,3155.32,5977.00,0.8830,0.9290
7733,11290515,CANDIDATE,12.267083060,2.70000,,,,,,,,,,
